timestamp,track_id,sensor_id,x,y
1.3,228,0,267.736,168.664
1.35,228,0,267.736,168.664
1.4,228,0,267.714,168.764
1.45,228,0,267.703,168.819
1.5,228,0,267.692,168.871
1.55,228,0,267.692,168.871
1.6,228,0,267.665,168.998
1.65,228,0,267.651,169.06
1.7,228,0,267.64,169.115
1.75,228,0,267.626,169.179
1.8,228,0,267.615,169.23
1.85,228,0,267.602,169.295
1.9,228,0,267.588,169.36
1.95,228,0,267.573,169.429
2,228,0,267.559,169.496
2.05,228,0,267.545,169.563
2.1,228,0,267.531,169.626
2.15,228,0,267.52,169.68
2.2,228,0,267.506,169.744
2.25,228,0,267.492,169.808
2.3,228,0,267.479,169.873
2.35,228,0,267.466,169.933
2.4,228,0,267.452,169.996
2.45,228,0,267.441,170.052
2.5,228,0,267.427,170.118
2.55,228,0,267.414,170.175
2.6,228,0,267.402,170.232
2.65,228,0,267.39,170.29
2.7,228,0,267.378,170.345
2.75,228,0,267.367,170.397
2.8,228,0,267.356,170.448
2.85,228,0,267.344,170.507
2.9,228,0,267.332,170.563
2.95,228,0,267.321,170.616
3,228,0,267.308,170.674
3.05,228,0,267.298,170.721
3.1,228,0,267.287,170.775
3.15,228,0,267.276,170.827
3.2,228,0,267.27,170.855
3.25,228,0,267.259,170.906
3.3,228,0,267.246,170.966
3.35,228,0,267.234,171.022
3.4,228,0,267.221,171.085
3.45,228,0,267.208,171.147
3.5,228,0,267.194,171.21
3.55,228,0,267.183,171.265
3.6,228,0,267.17,171.324
3.65,228,0,267.159,171.377
3.7,228,0,267.147,171.432
3.75,228,0,267.136,171.487
3.8,228,0,267.124,171.541
3.85,228,0,267.11,171.607
3.9,228,0,267.094,171.684
3.95,228,0,267.078,171.756
4,228,0,267.065,171.821
4.05,228,0,267.051,171.886
4.1,228,0,267.038,171.947
4.15,228,0,267.026,172.002
4.2,228,0,267.015,172.054
4.25,228,0,267.003,172.111
4.3,228,0,266.992,172.163
4.35,228,0,266.981,172.213
4.4,228,0,266.972,172.256
4.45,228,0,266.965,172.29
4.5,228,0,266.957,172.326
4.55,228,0,266.945,172.382
4.6,228,0,266.933,172.441
4.65,228,0,266.921,172.498
4.7,228,0,266.91,172.548
4.75,228,0,266.898,172.605
4.8,228,0,266.885,172.665
4.85,228,0,266.872,172.726
4.9,228,0,266.859,172.786
4.95,228,0,266.848,172.839
5,228,0,266.838,172.889
5.05,228,0,266.826,172.943
5.1,228,0,266.815,172.995
5.15,228,0,266.804,173.047
5.2,228,0,266.794,173.094
5.25,228,0,266.782,173.149
5.3,228,0,266.771,173.202
5.35,228,0,266.761,173.252
5.4,228,0,266.75,173.301
5.45,228,0,266.741,173.343
5.5,228,0,266.735,173.372
5.55,228,1,267.335,173.701
5.6,228,1,267.272,173.756
5.65,228,1,267.232,173.79
5.7,228,1,267.202,173.817
5.75,228,1,267.128,173.881
5.8,228,1,267.064,173.937
5.85,228,1,267.018,173.977
5.9,228,1,266.98,174.01
5.95,228,1,266.946,174.04
6,228,1,266.915,174.066
6.05,228,1,266.889,174.089
6.1,228,1,266.866,174.109
6.15,228,1,266.846,174.126
6.2,228,1,266.885,174.092
6.25,43,0,267.197,171.198
6.3,43,0,267.183,171.265
6.35,228,2,267.112,174.601
6.35,43,0,267.169,171.329
6.4,228,2,266.956,174.623
6.4,43,0,267.157,171.386
6.45,228,2,266.911,174.63
6.45,43,0,267.145,171.445
6.5,228,2,266.896,174.632
6.5,43,0,267.133,171.501
6.55,228,2,266.886,174.633
6.55,43,0,267.12,171.56
6.6,228,2,266.887,174.633
6.6,43,0,267.103,171.642
6.65,228,2,266.925,174.628
6.65,43,0,267.088,171.711
6.7,228,2,267.143,174.597
6.7,43,0,267.074,171.776
6.75,228,3,267.072,175.073
6.75,43,0,267.059,171.846
6.8,228,3,266.892,175.048
6.8,43,0,267.044,171.919
6.85,228,3,266.885,175.047
6.85,43,0,267.031,171.981
6.9,228,3,266.888,175.047
6.9,43,0,267.016,172.047
6.95,228,3,266.901,175.049
6.95,43,0,267.003,172.111
7,228,3,266.93,175.053
7,43,0,266.991,172.166
7.05,228,3,267.029,175.067
7.05,43,0,266.981,172.214
7.1,228,3,267.168,175.087
7.1,43,0,266.97,172.266
7.15,43,0,266.964,172.296
7.2,43,0,266.949,172.366
7.25,228,4,266.84,175.549
7.25,43,0,266.934,172.437
7.3,228,4,266.854,175.561
7.3,43,0,266.921,172.496
7.35,228,4,266.877,175.581
7.35,43,0,266.909,172.553
7.4,228,4,266.903,175.603
7.4,43,0,266.896,172.612
7.45,228,4,266.929,175.626
7.45,43,0,266.883,172.677
7.5,228,4,266.964,175.656
7.5,43,0,266.868,172.745
7.55,228,4,267.001,175.688
7.55,43,0,266.857,172.799
7.6,228,4,267.048,175.73
7.6,43,0,266.843,172.862
7.65,228,4,267.112,175.785
7.65,43,0,266.829,172.929
7.7,228,4,267.165,175.831
7.7,43,0,266.817,172.985
7.75,228,4,267.196,175.858
7.75,43,0,266.804,173.048
7.8,228,4,267.245,175.901
7.8,43,0,266.791,173.108
7.85,228,5,266.722,176.246
7.85,43,0,266.78,173.16
7.9,228,5,266.724,176.255
7.9,43,0,266.768,173.218
7.95,228,5,266.731,176.291
7.95,43,0,266.756,173.273
8,228,5,266.74,176.332
8,43,0,266.746,173.319
8.05,228,5,266.751,176.383
8.05,43,0,266.737,173.36
8.1,228,5,266.761,176.428
8.1,89,0,267.457,169.974
8.15,228,5,266.773,176.489
8.15,43,1,267.295,173.736
8.15,89,0,267.444,170.036
8.2,228,5,266.783,176.535
8.2,43,1,267.243,173.781
8.2,89,0,267.428,170.112
8.25,228,5,266.794,176.585
8.25,43,1,267.204,173.815
8.25,89,0,267.411,170.189
8.3,228,5,266.804,176.634
8.3,43,1,267.125,173.884
8.3,89,0,267.396,170.262
8.35,228,5,266.816,176.691
8.35,43,1,267.053,173.946
8.35,89,0,267.381,170.334
8.4,228,5,266.83,176.753
8.4,43,1,267.009,173.984
8.4,89,0,267.367,170.398
8.45,228,5,266.841,176.806
8.45,43,1,266.974,174.015
8.45,89,0,267.352,170.468
8.5,228,5,266.851,176.855
8.5,43,1,266.943,174.042
8.5,89,0,267.339,170.53
8.55,228,5,266.863,176.912
8.55,43,1,266.911,174.07
8.55,89,0,267.325,170.596
8.6,228,5,266.874,176.964
8.6,43,1,266.88,174.097
8.6,89,0,267.311,170.661
8.65,228,5,266.887,177.021
8.65,43,1,266.854,174.119
8.65,89,0,267.297,170.727
8.7,228,5,266.9,177.083
8.7,43,1,266.85,174.123
8.7,89,0,267.286,170.781
8.75,89,0,267.275,170.83
8.75,228,5,266.911,177.137
8.8,89,0,267.268,170.865
8.8,228,5,266.924,177.195
8.85,228,5,266.937,177.257
8.85,43,2,267.144,174.597
8.85,89,0,267.254,170.931
8.9,228,5,266.947,177.307
8.9,43,2,266.979,174.62
8.9,89,0,267.24,170.996
8.95,228,5,266.96,177.367
8.95,43,2,266.915,174.629
8.95,89,0,267.228,171.054
9,228,5,266.971,177.419
9,43,2,266.897,174.632
9,89,0,267.215,171.115
9.05,228,5,266.983,177.474
9.05,43,2,266.887,174.633
9.05,89,0,267.2,171.182
9.1,228,5,266.993,177.523
9.1,43,2,266.889,174.633
9.1,89,0,267.187,171.247
9.15,228,5,267.002,177.564
9.15,43,2,266.955,174.624
9.15,89,0,267.174,171.308
9.2,89,0,267.159,171.378
9.2,228,5,267.012,177.61
9.25,228,5,267.021,177.656
9.25,43,3,266.91,175.05
9.25,89,0,267.144,171.448
9.3,228,5,267.031,177.701
9.3,43,3,266.887,175.047
9.3,89,0,267.131,171.509
9.35,228,5,267.042,177.751
9.35,43,3,266.887,175.047
9.35,89,0,267.116,171.58
9.4,228,5,267.052,177.802
9.4,43,3,266.898,175.049
9.4,89,0,267.098,171.662
9.45,228,5,267.064,177.858
9.45,43,3,266.923,175.052
