timestamp,track_id,sensor_id,x,y
1.3,79,0,267.736,168.664
1.35,79,0,267.725,168.714
1.4,79,0,267.714,168.764
1.45,79,0,267.703,168.819
1.5,79,0,267.692,168.871
1.55,79,0,267.679,168.931
1.6,79,0,267.665,168.998
1.65,79,0,267.651,169.06
1.7,79,0,267.64,169.115
1.75,79,0,267.626,169.179
1.8,79,0,267.615,169.23
1.85,79,0,267.602,169.295
1.9,79,0,267.588,169.36
1.95,79,0,267.573,169.429
2,79,0,267.559,169.496
2.05,79,0,267.545,169.563
2.1,79,0,267.531,169.626
2.15,79,0,267.52,169.68
2.2,79,0,267.506,169.744
2.25,79,0,267.492,169.808
2.3,79,0,267.479,169.873
2.35,79,0,267.466,169.933
2.4,79,0,267.452,169.996
2.45,79,0,267.441,170.052
2.5,79,0,267.427,170.118
2.55,79,0,267.414,170.175
2.6,79,0,267.402,170.232
2.65,79,0,267.39,170.29
2.7,79,0,267.378,170.345
2.75,79,0,267.367,170.397
2.8,79,0,267.356,170.448
2.85,79,0,267.344,170.507
2.9,79,0,267.332,170.563
2.95,79,0,267.332,170.563
3,79,0,267.308,170.674
3.05,79,0,267.298,170.721
3.1,79,0,267.298,170.721
3.15,79,0,267.277,170.822
3.2,79,0,267.269,170.861
3.25,79,0,267.258,170.913
3.3,79,0,267.245,170.97
3.35,79,0,267.234,171.025
3.4,79,0,267.223,171.077
3.45,79,0,267.209,171.141
3.5,79,0,267.196,171.202
3.55,79,0,267.185,171.253
3.6,79,0,267.173,171.312
3.65,79,0,267.16,171.371
3.7,79,0,267.147,171.431
3.75,79,0,267.136,171.486
3.8,79,0,267.124,171.544
3.85,79,0,267.109,171.614
3.9,79,0,267.093,171.689
3.95,79,0,267.077,171.763
4,79,0,267.064,171.825
4.05,79,0,267.049,171.893
4.1,79,0,267.035,171.959
4.15,79,0,267.022,172.023
4.2,79,0,267.01,172.078
4.25,79,0,266.998,172.134
4.3,79,0,266.987,172.184
4.35,79,0,266.977,172.234
4.4,79,0,266.968,172.276
4.45,79,0,266.963,172.297
4.5,79,0,266.951,172.358
4.55,79,0,266.938,172.418
4.6,79,0,266.925,172.477
4.65,79,0,266.915,172.527
4.7,79,0,266.902,172.586
4.75,79,0,266.89,172.642
4.8,79,0,266.876,172.71
4.85,79,0,266.864,172.763
4.9,79,0,266.853,172.817
4.95,79,0,266.843,172.865
5,79,0,266.831,172.921
5.05,79,0,266.819,172.979
5.1,79,0,266.808,173.029
5.15,79,0,266.797,173.081
5.2,79,0,266.786,173.132
5.25,79,0,266.775,173.182
5.3,79,0,266.765,173.229
5.35,79,0,266.754,173.281
5.4,79,0,266.744,173.328
5.45,79,0,266.737,173.363
5.55,79,1,267.291,173.739
5.6,79,1,267.245,173.78
5.65,79,1,267.21,173.81
5.7,79,1,267.153,173.859
5.75,79,1,267.072,173.929
5.8,79,1,267.028,173.968
5.85,79,1,266.989,174.002
5.9,79,1,266.956,174.03
5.95,79,1,266.922,174.06
6,79,1,266.897,174.082
6.05,79,1,266.87,174.105
6.1,79,1,266.85,174.123
6.15,79,1,266.857,174.117
6.3,79,2,267.141,174.597
6.35,79,2,267.085,174.605
6.4,79,2,266.922,174.628
6.45,79,2,266.903,174.631
6.5,79,2,266.889,174.633
6.55,79,2,266.885,174.633
6.6,79,2,266.899,174.631
6.65,79,2,266.992,174.618
6.75,79,3,266.913,175.051
6.8,79,3,266.887,175.047
6.85,79,3,266.886,175.047
6.9,79,3,266.895,175.048
6.95,79,3,266.895,175.048
7,79,3,266.964,175.058
7.05,79,3,267.101,175.077
7.25,79,4,266.841,175.549
7.3,79,4,266.857,175.563
7.35,79,4,266.877,175.581
7.4,79,4,266.903,175.604
7.45,79,4,266.929,175.626
7.5,79,4,266.965,175.657
7.55,79,4,267.002,175.689
7.6,79,4,267.047,175.728
7.65,79,4,267.115,175.787
7.7,79,4,267.169,175.835
7.75,79,4,267.211,175.871
7.8,79,4,267.265,175.918
7.85,79,5,266.721,176.244
7.9,79,5,266.726,176.268
7.95,79,5,266.735,176.308
8,79,5,266.744,176.352
8.05,79,5,266.744,176.352
8.1,79,5,266.768,176.463
8.15,79,5,266.778,176.511
8.2,79,5,266.778,176.511
8.25,79,5,266.801,176.617
8.3,79,5,266.81,176.661
8.35,79,5,266.822,176.716
8.4,79,5,266.833,176.768
8.45,79,5,266.843,176.819
8.5,79,5,266.855,176.872
8.55,79,5,266.865,176.921
8.6,79,5,266.865,176.921
8.65,79,5,266.891,177.042
8.7,79,5,266.903,177.1
8.75,79,5,266.915,177.154
8.8,79,5,266.927,177.211
8.85,79,5,266.938,177.265
8.9,79,5,266.95,177.32
8.95,79,5,266.962,177.378
9,79,5,266.974,177.434
9.05,79,5,266.988,177.5
9.1,79,5,266.997,177.542
9.15,79,5,267.008,177.591
9.2,79,5,267.017,177.635
9.25,79,5,267.029,177.69
9.3,79,5,267.041,177.747
9.35,79,5,267.053,177.805
9.4,79,5,267.066,177.863
9.45,79,5,267.077,177.916
9.5,79,5,267.087,177.962
9.55,79,5,267.098,178.016
9.6,79,5,267.11,178.072
9.65,79,5,267.121,178.123
9.7,79,5,267.132,178.178
9.75,79,5,267.145,178.239
9.8,79,5,267.158,178.301
9.85,79,5,267.17,178.353
9.9,79,5,267.183,178.418
9.95,79,5,267.195,178.474
10,79,5,267.209,178.536
10.05,79,5,267.221,178.596
10.1,79,5,267.235,178.662
10.15,79,5,267.249,178.726
10.2,79,5,267.262,178.787
10.25,79,5,267.273,178.842
10.3,79,5,267.285,178.898
10.35,79,5,267.298,178.955
10.4,79,5,267.31,179.014
10.45,79,5,267.322,179.068
10.5,79,5,267.333,179.121
10.55,79,5,267.343,179.171
10.6,79,5,267.354,179.22
10.65,79,5,267.364,179.27
10.7,79,5,267.375,179.321
10.75,79,5,267.385,179.369
10.8,79,5,267.396,179.417
10.85,79,5,267.408,179.473
10.9,79,5,267.42,179.53
10.95,79,5,267.432,179.587
11,79,5,267.443,179.638
11.05,79,5,267.453,179.688
11.1,79,5,267.467,179.75
11.15,79,5,267.478,179.805
11.15,76,0,267.743,168.628
11.2,79,5,267.492,179.869
11.2,76,0,267.73,168.692
11.25,79,5,267.503,179.92
11.25,76,0,267.716,168.755
11.3,79,5,267.515,179.98
11.3,76,0,267.703,168.816
11.35,79,5,267.529,180.044
11.35,76,0,267.692,168.869
11.4,79,5,267.541,180.102
11.4,76,0,267.679,168.928
11.45,79,5,267.554,180.161
11.45,76,0,267.666,168.994
11.5,79,5,267.566,180.219
11.5,76,0,267.653,169.053
11.55,79,5,267.579,180.278
11.55,76,0,267.639,169.119
11.6,79,5,267.592,180.342
11.6,76,0,267.627,169.177
11.65,79,5,267.606,180.407
11.65,76,0,267.613,169.243
11.7,79,5,267.62,180.473
11.7,76,0,267.598,169.31
11.75,79,5,267.633,180.534
11.75,76,0,267.582,169.389
11.8,79,5,267.645,180.591
11.8,76,0,267.568,169.452
11.85,79,5,267.659,180.654
11.85,76,0,267.552,169.526
11.9,79,5,267.672,180.715
11.9,76,0,267.539,169.588
11.95,79,5,267.687,180.789
11.95,76,0,267.525,169.656
12,79,5,267.7,180.848
12,76,0,267.512,169.717
12.05,79,5,267.711,180.901
12.05,76,0,267.499,169.778
12.1,79,5,267.724,180.963
12.1,76,0,267.485,169.843
12.15,79,5,267.737,181.021
12.15,76,0,267.471,169.909
12.2,76,0,267.457,169.974
12.25,76,0,267.444,170.036
12.3,76,0,267.43,170.104
12.35,76,0,267.416,170.168
12.4,76,0,267.401,170.236
12.45,76,0,267.389,170.293
12.5,76,0,267.376,170.354
12.55,76,0,267.364,170.41
12.6,76,0,267.352,170.467
12.65,76,0,267.338,170.533
12.7,76,0,267.327,170.587
12.75,76,0,267.314,170.648
12.8,76,0,267.303,170.7
12.85,76,0,267.29,170.761
12.9,76,0,267.279,170.81
12.95,76,0,267.269,170.859
13,76,0,267.259,170.906
13.05,76,0,267.246,170.966
13.1,76,0,267.235,171.021
13.15,76,0,267.221,171.087
13.2,76,0,267.208,171.145
13.25,76,0,267.195,171.209
13.3,76,0,267.181,171.273
13.35,76,0,267.167,171.338
13.4,76,0,267.155,171.398
13.45,76,0,267.141,171.463
13.5,76,0,267.127,171.527
13.55,76,0,267.113,171.594
13.6,76,0,267.099,171.66
13.65,76,0,267.085,171.727
13.7,76,0,267.068,171.804
13.75,76,0,267.053,171.877
13.8,76,0,267.037,171.95
13.85,76,0,267.023,172.018
13.9,76,0,267.011,172.074
13.95,76,0,266.999,172.132
14,76,0,266.988,172.182
14.05,76,0,266.977,172.234
14.1,76,0,266.966,172.283
14.15,76,0,266.96,172.313
14.2,76,0,266.946,172.381
14.25,76,0,266.931,172.449
14.3,76,0,266.917,172.516
14.35,76,0,266.905,172.572
14.4,76,0,266.892,172.633
14.45,76,0,266.876,172.707
14.5,76,0,266.864,172.763
14.55,76,0,266.852,172.821
14.6,76,0,266.84,172.877
14.65,76,0,266.828,172.935
14.7,76,0,266.815,172.996
14.75,76,0,266.803,173.051
14.8,76,0,266.791,173.11
14.85,76,0,266.779,173.166
14.9,76,0,266.768,173.215
14.95,76,0,266.756,173.273
15,76,0,266.746,173.319
15.05,76,0,266.737,173.361
15.1,76,1,267.362,173.677
15.15,76,1,267.283,173.746
15.2,76,1,267.232,173.79
15.25,76,1,267.192,173.826
15.3,76,1,267.094,173.911
15.35,76,1,267.042,173.956
15.4,76,1,266.999,173.993
15.45,76,1,266.961,174.026
15.5,76,1,266.929,174.054
15.55,76,1,266.898,174.081
15.6,76,1,266.871,174.104
15.65,76,1,266.848,174.125
15.7,76,1,266.875,174.101
15.85,76,2,267.097,174.603
15.9,76,2,266.932,174.627
15.95,76,2,266.904,174.631
16,76,2,266.889,174.633
16.05,76,2,266.885,174.633
16.1,76,2,266.904,174.631
16.15,76,2,267.089,174.605
16.2,76,3,267.117,175.079
16.25,76,3,266.902,175.049
16.3,76,3,266.886,175.047
16.35,76,3,266.888,175.047
16.4,76,3,266.902,175.049
16.45,76,3,266.932,175.053
16.5,76,3,267.035,175.068
16.55,76,3,267.167,175.086
16.7,76,4,266.841,175.549
16.75,76,4,266.858,175.564
16.8,76,4,266.881,175.584
16.85,76,4,266.908,175.608
16.9,76,4,266.943,175.639
16.95,76,4,266.976,175.667
17,76,4,267.014,175.7
17.05,76,4,267.076,175.754
17.1,76,4,267.156,175.824
17.15,76,4,267.195,175.858
17.2,76,4,267.254,175.909
17.25,76,5,266.721,176.244
17.3,76,5,266.727,176.269
17.35,76,5,266.736,176.314
17.4,76,5,266.747,176.363
17.45,76,5,266.759,176.424
17.5,76,5,266.773,176.487
17.55,76,5,266.784,176.538
17.6,76,5,266.796,176.595
17.65,76,5,266.807,176.65
17.7,76,5,266.82,176.709
17.75,76,5,266.834,176.775
17.8,76,5,266.846,176.83
17.85,76,5,266.857,176.884
17.9,76,5,266.869,176.941
17.95,76,5,266.884,177.008
18,76,5,266.896,177.068
18.05,76,5,266.909,177.128
18.1,76,5,266.921,177.183
18.15,76,5,266.935,177.247
18.2,76,5,266.948,177.311
18.25,76,5,266.962,177.375
18.3,76,5,266.974,177.433
18.35,76,5,266.988,177.498
18.4,76,5,266.997,177.542
18.45,76,5,267.008,177.591
18.5,76,5,267.018,177.639
18.55,76,5,267.031,177.699
18.6,76,5,267.042,177.755
18.65,76,5,267.056,177.817
18.7,76,5,267.068,177.875
18.75,76,5,267.08,177.933
18.8,76,5,267.093,177.991
18.85,76,5,267.105,178.048
18.9,76,5,267.116,178.101
18.95,76,5,267.128,178.156
19,76,5,267.141,178.219
19.05,76,5,267.155,178.283
19.1,76,5,267.169,178.352
19.15,76,5,267.182,178.411
19.2,76,5,267.196,178.48
19.25,76,5,267.211,178.547
19.3,76,5,267.225,178.613
19.35,76,5,267.238,178.676
19.4,76,5,267.254,178.751
19.45,76,5,267.268,178.816
19.5,76,5,267.282,178.881
19.55,76,5,267.296,178.947
19.6,76,5,267.308,179.004
19.65,76,5,267.32,179.063
19.7,76,5,267.331,179.112
19.75,76,5,267.341,179.16
19.8,76,5,267.353,179.216
19.85,76,5,267.364,179.27
19.9,76,5,267.378,179.332
19.95,76,5,267.391,179.393
20,76,5,267.404,179.456
20.05,76,5,267.417,179.517
20.1,76,5,267.429,179.574
20.15,76,5,267.441,179.632
20.2,76,5,267.454,179.692
20.25,76,5,267.466,179.748
20.3,76,5,267.48,179.815
20.35,76,5,267.493,179.874
20.4,76,5,267.506,179.934
20.45,76,5,267.519,179.999
20.5,76,5,267.534,180.065
20.55,76,5,267.548,180.134
20.6,76,5,267.561,180.196
20.65,76,5,267.576,180.266
20.7,76,5,267.591,180.336
20.75,76,5,267.605,180.404
20.8,76,5,267.619,180.468
20.85,76,5,267.633,180.532
20.9,76,5,267.646,180.595
20.95,76,5,267.663,180.673
21,76,5,267.679,180.752
21.05,76,5,267.695,180.824
21.1,76,5,267.707,180.881
21.15,76,5,267.72,180.944
21.15,145,0,267.741,168.638
21.2,76,5,267.734,181.01
21.2,145,0,267.729,168.696
21.25,145,0,267.715,168.761
21.3,145,0,267.701,168.827
21.35,145,0,267.687,168.892
21.4,145,0,267.672,168.965
21.45,145,0,267.657,169.034
21.5,145,0,267.644,169.095
21.55,145,0,267.63,169.163
21.6,145,0,267.615,169.233
21.65,145,0,267.6,169.301
21.7,145,0,267.583,169.38
21.75,145,0,267.566,169.46
21.8,145,0,267.551,169.532
21.85,145,0,267.536,169.605
21.9,145,0,267.521,169.675
21.95,145,0,267.506,169.746
22,145,0,267.491,169.815
22.05,145,0,267.475,169.892
22.1,145,0,267.459,169.966
22.15,145,0,267.443,170.04
22.2,145,0,267.43,170.103
22.25,145,0,267.414,170.178
22.3,145,0,267.399,170.249
22.35,145,0,267.383,170.323
22.4,145,0,267.368,170.393
22.45,145,0,267.354,170.459
22.5,145,0,267.34,170.527
22.55,145,0,267.327,170.584
22.6,145,0,267.313,170.652
22.65,145,0,267.301,170.707
22.7,145,0,267.289,170.766
22.75,145,0,267.277,170.824
22.8,145,0,267.27,170.854
22.85,145,0,267.257,170.915
22.9,145,0,267.242,170.984
22.95,145,0,267.229,171.049
23,145,0,267.216,171.11
23.05,145,0,267.202,171.173
23.1,145,0,267.187,171.243
23.15,145,0,267.174,171.308
23.2,145,0,267.161,171.369
23.25,145,0,267.146,171.439
23.3,145,0,267.132,171.502
23.35,145,0,267.12,171.558
23.4,145,0,267.102,171.643
23.45,145,0,267.084,171.731
23.5,145,0,267.069,171.801
23.55,145,0,267.053,171.877
23.6,145,0,267.038,171.947
23.65,145,0,267.022,172.021
23.7,145,0,267.008,172.089
23.75,145,0,266.993,172.158
23.8,145,0,266.98,172.217
23.85,145,0,266.97,172.265
23.9,145,0,266.963,172.299
23.95,145,0,266.948,172.368
24,145,0,266.934,172.435
24.05,145,0,266.921,172.497
24.1,145,0,266.908,172.556
24.15,145,0,266.896,172.615
24.2,145,0,266.881,172.684
24.25,145,0,266.866,172.758
24.3,145,0,266.852,172.823
24.35,145,0,266.839,172.882
24.4,145,0,266.824,172.951
24.45,145,0,266.811,173.014
24.5,145,0,266.799,173.07
24.55,145,0,266.785,173.135
24.6,145,0,266.772,173.196
24.65,145,0,266.761,173.252
24.7,145,0,266.748,173.312
24.75,145,0,266.738,173.355
24.85,145,1,267.293,173.738
24.9,145,1,267.243,173.781
24.95,145,1,267.204,173.815
25,145,1,267.11,173.897
25.05,145,1,267.051,173.948
25.1,145,1,267.001,173.992
25.15,145,1,266.958,174.029
25.2,145,1,266.922,174.06
25.25,145,1,266.889,174.089
25.3,145,1,266.861,174.113
25.35,145,1,266.845,174.127
